HEPES,HEPES_pH8.0,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH7.2,HEPES_pH7.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,Well_Name_1,Well_Name_2,Well_Name_3,Value_1,Value_2,Value_3,yield,yield_std
175,0,0,0,0,0,1,12.5,20,5,0,5,0.6,4,10,4.01835,2.4668,1.489,2.12905,5.23095,2.208,1.4544,2.1357,0.5765,46.5409,2.2688,1.592,4.9239,30.576,0.16675,1.380875,2.74509,L2,L10,L18,297.6632,250.0795,391.0294,312.9240333,71.70347518
100,0,0,0,1,0,0,12.5,60,10,10,2,0.8,1,7.5,1.72215,3.0835,2.2335,0.6083,5.23095,2.76,0.7272,2.669625,2.01775,1.36885,2.2688,14.726,1.6413,2.912,0.1334,1.380875,3.13725,L3,L11,L19,34.76133,54.51468,39.41011,42.89537333,10.32758464
25,1,0,0,0,0,0,15,60,2.5,10,0.25,0.1,3,2.5,0.287025,2.77515,5.2115,1.2166,0.871825,2.76,0.7272,3.737475,2.59425,19.1639,1.1344,8.358,7.38585,7.28,0.083375,1.933225,2.35294,L4,L12,L20,222.5424,312.6699,225.1598,253.4573667,51.29625497
50,0,0,0,1,0,0,2.5,80,5,40,0,0.2,8,7.5,0.3827,1.54175,2.978,2.889425,3.4873,1.656,14.9076,3.20355,1.7295,46.5409,0.8508,14.726,4.9239,5.824,0.10005,0.828525,2.74509,L5,L13,L21,298.1251,304.3425,307.4344,303.3006667,4.741289819
50,0,0,0,0,0,1,15,5,5,2.5,2,0.2,6,8.75,4.01835,0.6167,4.467,0.456225,5.23095,4.416,19.998,3.20355,2.01775,13.6885,0.2836,8.358,1.6413,13.104,0.150075,1.65705,3.5294,L6,L14,L22,58.94054,99.57095,60.88742,73.13297,22.91664625
100,0,0,0,1,0,0,0,2.5,20,20,1,0.2,2,7.5,3.0616,3.0835,0.7445,0.6083,1.74365,2.208,6.1812,4.805325,2.306,1.36885,2.2688,2.786,2.46195,53.872,0.1334,0.828525,0.78431,L7,L15,L23,99.0763,147.97,147.8355,131.6272667,28.19004427
125,0,1,0,0,0,0,15,10,80,100,0.25,0.6,5,3.75,0.095675,2.4668,5.956,1.52075,6.9746,1.656,6.1812,3.20355,2.306,5.4754,1.418,4.776,8.2065,53.872,0.10005,1.380875,0.78431,L8,L16,L24,59.3139,89.73081,46.51272,65.18581,22.19933155
125,0,0,0,1,0,0,22.5,60,2.5,2.5,4,1,0,8.75,0.478375,1.8501,1.489,0.30415,6.9746,1.656,1.818,1.601775,2.306,2.7377,0.8508,19.9,3.2826,10.192,0.116725,0.55235,3.5294,M1,M9,M17,17.75148,25.0665,23.46205,22.09334333,3.844788402
25,0,0,0,0,1,0,20,40,60,40,1,0.8,0,7.5,1.243775,2.77515,0.7445,1.52075,0.871825,4.416,0.7272,3.20355,2.01775,4.10655,1.418,0.398,2.46195,1.456,0.016675,1.380875,1.56862,M2,M10,M18,14.14106,30.96519,13.24153,19.44926,9.983224498
200,0,0,0,1,0,0,17.5,5,2.5,60,1,0,1,6.25,7.175625,2.4668,6.7005,0.456225,9.590075,2.208,0.7272,0.533925,2.01775,62.9671,2.5524,1.99,8.2065,23.296,0.050025,0.55235,3.5294,M3,M11,M19,297.9813,281.9019,315.1978,298.3603333,16.65118581
25,0,0,1,0,0,0,5,80,2.5,10,0,0.6,1,5,0.95675,0.30835,2.978,0.91245,1.74365,3.864,0.3636,0.533925,2.01775,2.7377,1.418,1.99,4.9239,4.368,0.016675,1.933225,1.17647,M4,M12,M20,64.37688,96.17584,59.43056,73.32776,19.94097766
50,0,1,0,0,0,0,22.5,5,2.5,80,1,0.8,6,5,0.95675,0.30835,1.489,0.91245,0.871825,3.312,8.3628,3.737475,2.8825,5.4754,0.8508,11.144,6.5652,1.456,0.016675,1.65705,0.39216,M5,M13,M21,32.04113,27.5048,22.99284,27.51292333,4.52415047
125,1,0,0,0,0,0,7.5,10,10,10,3,0.8,7,3.75,7.175625,3.0835,5.956,2.889425,1.74365,3.864,3.636,1.06785,1.44125,13.6885,1.9852,1.194,0.82065,30.576,0.116725,1.933225,0.39216,M6,M14,M22,50.47846,94.24201,55.22281,66.64776,24.01477023
75,0,0,0,1,0,0,15,10,80,40,1,0.2,2,3.75,1.243775,1.2334,2.978,2.889425,5.23095,2.208,6.1812,1.06785,1.7295,34.22125,2.836,1.99,1.6413,72.8,0.16675,0.55235,1.96078,M7,M15,M23,124.7423,266.8812,148.7629,180.1288,76.08371367
75,0,1,0,0,0,0,15,60,5,10,3,1,3,6.25,0.478375,1.8501,3.7225,0.91245,9.590075,1.104,6.1812,1.06785,1.153,1.36885,1.418,11.144,8.2065,5.824,0.1334,1.1047,0.78431,M8,M16,M24,18.81245,51.45476,29.52004,33.26241667,16.63983587
200,0,0,1,0,0,0,10,60,5,40,0.25,0,8,5,0.669725,1.2334,5.956,2.889425,2.615475,4.416,1.818,4.805325,2.8825,26.00815,1.418,1.194,3.2826,23.296,0.03335,0.828525,2.74509,N1,N9,N17,536.6708,552.8366,667.0771,585.5281667,71.08448965
150,0,0,0,0,0,1,5,2.5,10,2.5,5,0.6,8,8.75,0.669725,2.15845,6.7005,2.889425,3.4873,2.76,19.998,3.737475,2.8825,26.00815,0.5672,14.726,1.6413,13.104,0.050025,1.1047,3.5294,N2,N10,N18,160.4552,142.7719,128.2227,143.8166,16.14162515
75,0,0,1,0,0,0,2.5,0,100,10,0.25,0.4,9,8.75,0.478375,2.15845,5.956,0.6083,17.4365,1.656,1.818,2.669625,1.44125,9.58195,2.5524,0.796,5.74455,1.456,0.03335,2.485575,1.17647,N3,N11,N19,47.50512,79.4217,48.13039,58.35240333,18.24922429
75,0,0,0,1,0,0,7.5,5,20,60,0.5,0.4,5,1.25,9.5675,2.77515,1.489,2.12905,9.590075,2.76,1.4544,2.1357,1.153,19.1639,0.5672,1.99,2.46195,40.768,0.150075,0.828525,1.17647,N4,N12,N20,275.8988,308.908,420.2953,335.0340333,75.66052152
25,0,0,1,0,0,0,12.5,5,10,60,0,0,0,6.25,9.5675,2.15845,2.978,2.12905,13.077375,3.864,2.5452,3.20355,0.86475,9.58195,0.2836,4.776,5.74455,4.368,0.0667,0.55235,0.78431,N5,N13,N21,28.30135,56.55083,41.12011,41.99076333,14.14485094
50,0,0,1,0,0,0,12.5,60,40,40,2,0.4,5,7.5,0.95675,1.8501,5.956,1.52075,5.23095,3.864,8.3628,2.1357,0.5765,1.36885,2.5524,2.786,3.2826,30.576,0.16675,2.485575,3.5294,N6,N14,N22,65.691,79.91826,69.21551,71.60825667,7.409295461
100,0,0,0,1,0,0,12.5,20,40,0,0.5,0.8,9,1.25,3.0616,3.0835,1.489,0.456225,13.077375,2.208,2.5452,3.20355,2.01775,19.1639,0.5672,1.99,7.38585,1.456,0.083375,2.485575,1.96078,N7,N15,N23,122.9718,156.7153,203.4973,161.0614667,40.43829758
125,0,1,0,0,0,0,20,20,100,10,0.25,0,8,1.25,1.72215,1.54175,3.7225,1.52075,17.4365,0.552,1.818,2.1357,2.8825,1.36885,2.5524,0.398,4.9239,13.104,0.150075,1.933225,2.74509,O1,O9,O17,139.143,112.9659,137.5851,129.898,14.68430356
100,0,1,0,0,0,0,10,60,80,5,0.25,0,5,2.5,1.243775,1.2334,5.956,0.152075,1.74365,4.968,19.998,4.805325,0.28825,19.1639,1.9852,1.194,4.10325,72.8,0.050025,0.55235,1.17647,O2,O10,O18,440.8735,234.841,300.0703,325.2616,105.3009922
200,0,0,0,0,0,1,0,2.5,2.5,5,0.5,0.1,5,6.25,1.243775,1.2334,4.467,2.889425,2.615475,4.416,6.1812,2.669625,0.28825,6.84425,0.2836,1.592,4.10325,1.456,0.083375,0.55235,1.56862,O3,O11,O19,163.2461,95.36328,126.8409,128.4834267,33.97120447
150,0,1,0,0,0,0,10,2.5,20,60,5,0.1,3,5,1.243775,2.77515,2.978,0.6083,2.615475,4.416,1.818,4.805325,1.44125,62.9671,0.5672,3.582,0.82065,30.576,0.0667,0.828525,0.78431,O4,O12,O20,538.3023,610.4978,547.7938,565.5313,39.23024005
175,0,0,0,1,0,0,22.5,0,40,10,0.25,0.2,4,5,0.095675,0.30835,3.7225,0.6083,9.590075,1.104,3.636,3.737475,0.86475,6.84425,1.7016,0.398,6.5652,23.296,0.0667,0.276175,3.5294,O5,O13,O21,68.96974,84.48218,106.0444,86.49877333,18.61941433
100,0,0,0,1,0,0,25,2.5,2.5,20,0.5,0.4,8,5,0.478375,0.92505,1.489,0.30415,17.4365,1.104,19.998,2.669625,2.8825,26.00815,0.5672,3.582,1.6413,53.872,0.03335,0.55235,3.5294,O6,O14,O22,219.8352,151.102,190.4971,187.1447667,34.48900984
200,0,0,0,0,0,1,5,5,80,5,0.25,1,3,10,1.243775,0.6167,5.956,1.2166,3.4873,0.552,1.0908,4.805325,0.28825,13.6885,0.2836,4.776,1.6413,7.28,0.116725,1.380875,1.17647,O7,O15,O23,40.79504,50.9801,239.4836,110.41958,111.8886715
50,0,0,0,1,0,0,25,60,60,5,0.25,0.2,1,3.75,9.5675,2.77515,2.2335,0.30415,0.871825,2.76,2.5452,0.533925,0.86475,5.4754,0.8508,11.144,7.38585,40.768,0.150075,2.2094,0.78431,P1,P9,P17,65.81207,43.58071,78.03068,62.47448667,17.46581533
125,0,0,0,0,0,1,2.5,2.5,2.5,5,3,1,2,1.25,0.95675,2.4668,1.489,0.152075,13.077375,4.968,6.1812,1.06785,2.01775,9.58195,2.2688,19.9,5.74455,2.912,0.03335,2.2094,1.17647,P2,P10,P18,52.7863,39.65865,48.27713,46.90736,6.670157496
200,1,0,0,0,0,0,0,40,2.5,5,0.5,0.8,4,1.25,0.095675,0.30835,2.978,2.12905,3.4873,0.552,1.4544,3.737475,2.8825,2.7377,2.5524,0.796,6.5652,40.768,0.03335,1.933225,1.56862,P3,P11,P19,18.5027,16.25463,16.0411,16.93281,1.363750243
50,0,0,0,0,1,0,25,40,40,20,0.25,0.4,8,1.25,3.0616,1.8501,6.7005,2.12905,9.590075,3.864,2.5452,2.1357,2.01775,62.9671,0.5672,8.358,1.6413,7.28,0.0667,2.485575,1.96078,P4,P12,P20,264.0486,229.0892,216.8131,236.6503,24.50868805
150,1,0,0,0,0,0,25,20,80,20,3,0.6,7,6.25,1.72215,3.0835,2.2335,1.2166,1.74365,2.208,4.7268,1.601775,1.7295,62.9671,1.7016,1.194,4.10325,4.368,0.0667,2.485575,1.56862,P5,P13,P21,44.4854,81.6143,39.54175,55.21381667,22.99671844
100,1,0,0,0,0,0,7.5,10,20,0,0,0.2,1,5,1.72215,0.6167,1.489,0.152075,3.4873,1.104,19.998,2.669625,2.306,26.00815,0.5672,19.9,4.10325,4.368,0.016675,0.55235,0.39216,P6,P14,P22,66.74974,111.6772,75.51489,84.64727667,23.81532133
75,0,0,0,0,0,1,25,0,10,20,4,0.1,8,3.75,9.5675,1.2334,5.2115,0.91245,9.590075,0.552,2.5452,2.1357,2.8825,9.58195,2.5524,11.144,0.82065,7.28,0.10005,2.485575,0.39216,P7,P15,P23,64.95941,92.03886,89.49563,82.16463333,14.95432336
