HEPES,HEPES_pH8.0,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH7.2,HEPES_pH7.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,yield,yield_std
125,1,0,0,0,0,0,2.5,60,10,20,5,0,6,7.5,5.3578,1.54175,0.7445,0.6083,2.615475,3.864,2.1357,3.2724,0.86475,26.00815,1.1344,1.194,6.5652,7.28,0.03335,0.55235,3.52935,521.6042957,77.93214481
125,1,0,0,0,0,0,10,40,10,20,0.5,0.1,4,2.5,0.287025,1.54175,5.2115,0.6083,0.871825,3.864,0.533925,1.0908,1.153,113.61455,1.7016,6.368,6.5652,72.8,0.10005,3.86645,0.39215,123.6988223,84.56314021
75,1,0,0,0,0,0,10,10,100,2.5,0.2,0.2,1,3.75,2.2962,1.2334,4.467,1.2166,0.871825,4.968,0.533925,3.2724,0.86475,113.61455,0.8508,2.786,4.10325,40.768,0.03335,0.55235,0.39215,434.8617414,51.02331714
200,0,0,0,0,0,1,22.5,0,10,40,0.4,0,5,1.25,0.669725,2.77515,6.7005,1.2166,2.615475,4.968,3.737475,1.4544,1.153,62.9671,0.8508,1.99,0.82065,7.28,0.03335,4.694975,2.74505,149.1412248,26.14197336
200,0,0,0,0,0,1,12.5,80,60,0,0,0,2,8.75,0.19135,0.6167,3.7225,0.30415,3.4873,0.552,29.365875,2.9088,0.5765,26.00815,1.7016,2.786,0.82065,13.104,0.116725,1.380875,2.74505,468.7105644,31.58156098
150,0,0,0,0,1,0,7.5,0,5,5,0.1,0.2,1,5,0.095675,2.77515,2.2335,0.6083,3.4873,3.312,9.076725,0.7272,2.01775,46.5409,0.5672,3.582,4.9239,23.296,0.03335,0.276175,2.3529,321.3038193,29.02374648
175,0,0,1,0,0,0,2.5,60,80,2.5,0.4,0.2,6,7.5,0.478375,2.4668,0.7445,0.152075,17.4365,0.552,1.601775,3.2724,1.7295,62.9671,2.5524,11.144,7.38585,23.296,0.083375,1.1047,0.7843,159.5262851,15.66948061
125,0,0,0,0,0,1,2.5,60,10,10,0.3,0.1,2,7.5,1.72215,1.54175,2.2335,0.152075,1.74365,1.104,5.33925,1.0908,0.86475,62.9671,1.1344,19.9,8.2065,5.824,0.16675,0.276175,0.39215,157.3133306,27.98296797
200,0,1,0,0,0,0,5,0,5,10,5,0.1,4,1.25,0.095675,2.77515,6.7005,1.52075,3.4873,2.208,0.533925,0.3636,0.5765,26.00815,1.9852,0.796,4.9239,10.192,0.050025,0.276175,0.39215,151.5131194,31.3784109
25,0,0,0,1,0,0,10,100,20,5,4,0.1,2,3.75,0.19135,0.6167,2.978,0.6083,0.871825,2.76,0.533925,2.1816,1.7295,46.5409,0.5672,0.398,8.2065,5.824,0.0667,0.828525,0.39215,184.7898619,7.369147669
75,0,0,1,0,0,0,2.5,100,5,20,0.5,0,2,2.5,0.19135,0.30835,4.467,1.52075,0.871825,2.76,1.06785,0.7272,0.5765,46.5409,0.2836,3.582,4.10325,40.768,0.10005,3.86645,3.52935,132.7014231,15.04938364
200,0,0,1,0,0,0,7.5,40,2.5,0,4,0.1,1,2.5,2.2962,2.15845,5.956,0.456225,17.4365,3.864,9.076725,3.2724,2.306,84.8687,0.8508,0.398,4.10325,4.368,0.0667,1.933225,1.96075,566.4888431,49.1758173
200,0,0,1,0,0,0,5,0,2.5,10,0.4,0,4,1.25,5.3578,0.6167,6.7005,0.91245,17.4365,1.104,2.1357,2.9088,0.86475,46.5409,2.2688,0.398,7.38585,23.296,0.0667,2.2094,3.52935,159.0214391,8.720825863
175,0,0,0,1,0,0,2.5,2.5,20,20,0.3,0.2,5,7.5,0.3827,3.0835,2.978,1.2166,6.9746,2.208,16.551675,1.4544,1.7295,113.61455,2.5524,8.358,0.82065,10.192,0.0667,0.55235,0.7843,97.05658422,9.69106048
150,0,0,1,0,0,0,10,5,40,2.5,3,0,3,10,0.669725,1.54175,4.467,1.2166,17.4365,2.208,1.06785,1.818,2.59425,46.5409,2.836,0.796,7.38585,40.768,0.050025,2.485575,1.17645,741.1754594,22.9027932
50,0,0,0,0,0,1,2.5,60,100,10,0,0,6,7.5,1.72215,0.92505,2.2335,0.91245,0.871825,2.76,1.601775,3.636,1.44125,46.5409,0.5672,0.398,1.6413,30.576,0.050025,4.694975,3.1372,58.42982248,25.51633265
200,0,1,0,0,0,0,10,2.5,5,0,0.1,0,9,2.5,4.01835,1.54175,1.489,2.889425,0.871825,2.208,16.551675,3.636,1.7295,62.9671,1.9852,6.368,6.5652,13.104,0.116725,1.65705,3.1372,328.2731242,32.23761977
125,1,0,0,0,0,0,7.5,2.5,20,100,0.3,0.1,7,3.75,4.01835,1.54175,5.2115,1.2166,17.4365,3.864,3.737475,2.5452,0.86475,62.9671,1.418,14.726,2.46195,7.28,0.03335,0.828525,2.3529,491.8659511,29.00829347
200,0,0,0,1,0,0,0,40,80,20,0.2,0.1,2,2.5,0.3827,3.0835,6.7005,0.152075,17.4365,2.208,5.33925,1.4544,2.306,26.00815,0.8508,0.796,2.46195,30.576,0.16675,4.694975,3.52935,95.0920145,20.07235428
25,0,1,0,0,0,0,7.5,2.5,40,5,3,0,2,6.25,1.72215,2.15845,0.7445,0.30415,0.871825,3.312,1.601775,0.7272,1.44125,62.9671,0.8508,8.358,5.74455,30.576,0.03335,0.276175,0.7843,321.512671,59.57491182
200,0,0,0,1,0,0,12.5,20,5,10,2,0.1,2,5,1.243775,0.6167,6.7005,0.91245,9.590075,2.208,1.601775,2.9088,0.5765,62.9671,1.7016,1.194,4.9239,5.824,0.116725,4.694975,0.7843,340.6598755,33.60608343
200,0,0,0,0,0,1,10,80,10,10,1,0.4,4,6.25,0.287025,1.8501,1.489,1.52075,9.590075,1.104,3.737475,0.7272,1.44125,62.9671,0.2836,3.582,2.46195,7.28,0.1334,5.247325,1.5686,401.0566853,19.80414043
100,0,0,0,0,1,0,10,80,40,40,0,0,7,10,3.0616,0.30835,1.489,2.889425,5.23095,4.416,2.669625,2.9088,0.5765,62.9671,2.5524,4.776,6.5652,7.28,0.03335,3.037925,1.5686,370.2363229,60.68759284
100,0,1,0,0,0,0,7.5,60,80,60,1,0,5,5,0.3827,1.54175,5.956,2.12905,2.615475,4.968,6.941025,1.4544,2.59425,34.22125,1.418,3.582,0.82065,40.768,0.083375,1.65705,1.96075,705.6464423,9.442825338
50,1,0,0,0,0,0,7.5,60,20,60,1,0.2,7,2.5,0.95675,2.15845,5.2115,0.30415,1.74365,4.416,2.1357,2.9088,2.8825,46.5409,0.8508,8.358,4.9239,13.104,0.116725,1.380875,1.17645,464.3981233,28.91127787
175,0,0,1,0,0,0,17.5,40,20,10,0.5,0,8,7.5,3.0616,1.8501,5.956,0.30415,3.4873,2.208,2.1357,2.9088,2.8825,26.00815,0.5672,8.358,0.82065,23.296,0.083375,3.3141,3.52935,977.2245411,97.87685376
150,0,0,1,0,0,0,2.5,10,40,100,3,0.4,7,2.5,0.287025,2.4668,4.467,2.889425,0.871825,2.208,6.941025,2.5452,1.153,62.9671,0.5672,1.99,2.46195,7.28,0.10005,0.55235,0.39215,222.7559725,39.73184466
150,1,0,0,0,0,0,10,20,2.5,100,0.4,0.6,6,1.25,0.95675,0.92505,4.467,1.52075,1.74365,2.76,0.533925,2.9088,2.59425,46.5409,1.7016,6.368,7.38585,40.768,0.1334,0.276175,1.17645,76.9018003,46.62292444
175,0,0,0,0,0,1,0,0,20,10,1,0.1,3,3.75,0.19135,0.30835,0.7445,0.91245,0.871825,0.552,1.601775,2.9088,2.01775,113.61455,0.5672,6.368,1.6413,23.296,0.150075,0.276175,2.74505,192.1863697,200.7074847
200,1,0,0,0,0,0,5,20,60,0,0.4,0.1,6,5,3.0616,2.15845,2.2335,1.2166,6.9746,3.312,6.941025,2.9088,1.153,26.00815,0.8508,8.358,3.2826,53.872,0.116725,3.3141,0.7843,787.4569065,25.10790982
200,0,0,1,0,0,0,10,2.5,2.5,60,0,0.6,2,3.75,0.478375,3.0835,5.956,0.91245,6.9746,3.864,12.280275,2.5452,0.86475,62.9671,1.9852,6.368,8.2065,5.824,0.050025,2.485575,3.1372,267.314629,53.53581147
75,1,0,0,0,0,0,5,60,2.5,0,0.5,0.2,2,1.25,9.5675,0.30835,5.956,2.889425,5.23095,2.76,2.1357,0.3636,1.44125,19.1639,0.5672,3.582,6.5652,72.8,0.016675,0.55235,0.7843,265.9999375,21.17287158
200,1,0,0,0,0,0,17.5,60,100,5,0.5,0.1,7,7.5,0.19135,2.4668,0.7445,0.91245,6.9746,4.416,0.533925,0.3636,1.7295,62.9671,1.7016,6.368,1.6413,5.824,0.116725,3.86645,1.96075,441.155543,20.83620159
50,0,1,0,0,0,0,7.5,0,2.5,40,5,0,5,6.25,0.19135,2.15845,4.467,1.2166,17.4365,4.416,2.1357,0.7272,0.5765,84.8687,1.9852,0.398,0.82065,72.8,0.150075,0.276175,0.39215,51.05480858,11.09466933
50,0,0,0,0,1,0,10,80,2.5,60,5,0.1,4,5,0.478375,0.92505,6.7005,2.889425,13.077375,3.864,0.533925,2.5452,2.59425,34.22125,1.418,1.99,2.46195,53.872,0.16675,3.86645,1.5686,430.7837846,86.7783943
200,0,1,0,0,0,0,0,100,60,5,0.3,0,2,8.75,1.243775,2.4668,2.978,0.30415,6.9746,3.312,3.737475,0.7272,0.28825,13.6885,2.836,1.194,0.82065,72.8,0.016675,0.276175,1.5686,214.1257887,95.87880664
125,0,0,0,1,0,0,7.5,2.5,100,40,0.4,0,3,1.25,0.287025,0.30835,1.489,1.2166,1.74365,2.208,3.737475,2.1816,0.86475,113.61455,0.2836,14.726,4.10325,72.8,0.083375,0.276175,2.74505,199.1902942,9.156902277
175,0,0,0,1,0,0,10,10,10,40,0.4,0,6,8.75,3.0616,2.77515,2.978,0.30415,0.871825,4.416,9.076725,1.818,2.306,26.00815,1.1344,4.776,5.74455,13.104,0.10005,0.276175,0.39215,351.2359279,7.989014089
200,0,0,0,0,0,1,7.5,20,60,80,0.4,0.2,2,6.25,0.095675,2.15845,1.489,2.889425,0.871825,4.416,2.1357,2.9088,2.59425,46.5409,2.836,6.368,7.38585,10.192,0.0667,1.380875,1.17645,195.4540424,28.64313671
200,0,1,0,0,0,0,17.5,0,2.5,100,5,0,6,5,0.478375,0.30835,5.956,2.12905,1.74365,3.864,1.601775,2.5452,0.86475,46.5409,2.836,3.582,2.46195,23.296,0.10005,4.97115,3.52935,205.1161261,4.942194499
200,1,0,0,0,0,0,5,60,5,5,3,0,0,7.5,0.19135,1.8501,3.7225,0.30415,3.4873,4.968,21.890925,0.7272,0.28825,19.1639,1.1344,0.398,7.38585,10.192,0.1334,0.276175,2.74505,75.02692334,12.62574488
175,0,0,1,0,0,0,0,40,5,60,0.3,0.4,6,10,0.287025,0.30835,3.7225,0.152075,2.615475,2.76,5.33925,3.2724,1.44125,62.9671,0.8508,0.796,8.2065,40.768,0.16675,2.2094,3.1372,82.01111924,27.40651437
150,0,0,1,0,0,0,5,0,80,10,0.2,0.2,2,6.25,0.3827,2.77515,5.2115,0.30415,5.23095,0.552,1.601775,1.4544,0.86475,84.8687,1.418,1.194,0.82065,30.576,0.150075,1.380875,0.39215,507.524946,32.51014437
150,0,0,0,1,0,0,10,60,40,80,0.3,0.1,9,6.25,0.19135,0.92505,3.7225,1.2166,1.74365,3.864,12.280275,3.2724,2.306,62.9671,0.5672,0.796,1.6413,23.296,0.150075,2.2094,0.39215,387.7111749,18.76374543
200,0,0,0,0,0,1,0,2.5,2.5,80,0.2,0.1,6,6.25,4.01835,2.77515,4.467,0.30415,2.615475,3.864,9.076725,2.9088,0.86475,46.5409,0.2836,19.9,4.10325,13.104,0.083375,3.86645,2.3529,631.0887036,11.75679579
200,0,0,0,0,0,1,0,20,100,60,0,0.2,9,7.5,1.243775,2.77515,3.7225,0.6083,0.871825,2.76,2.1357,2.5452,2.01775,26.00815,2.2688,4.776,4.9239,40.768,0.150075,2.2094,3.1372,48.02511469,7.78063413
125,0,1,0,0,0,0,0,40,100,20,0.4,0,3,8.75,0.287025,2.77515,1.489,2.889425,17.4365,3.864,2.1357,0.7272,2.01775,62.9671,1.1344,0.796,0.82065,53.872,0.116725,2.76175,3.52935,90.75197739,13.70377527
75,0,0,0,0,1,0,17.5,2.5,2.5,40,1,0.1,6,10,9.5675,0.6167,0.7445,0.6083,1.74365,4.968,16.551675,3.2724,0.86475,34.22125,2.836,8.358,0.82065,13.104,0.10005,3.590275,2.3529,386.3461203,36.1024279
150,0,0,0,1,0,0,17.5,5,40,60,0.2,0,1,10,4.01835,1.2334,5.956,0.91245,13.077375,2.76,12.280275,2.1816,0.5765,26.00815,1.9852,19.9,4.9239,23.296,0.1334,3.3141,1.5686,483.474053,28.38379886
150,0,0,0,1,0,0,2.5,5,20,5,5,0,7,6.25,3.0616,1.54175,0.7445,2.12905,6.9746,4.416,9.076725,1.818,2.306,34.22125,0.8508,8.358,2.46195,23.296,0.116725,4.97115,1.5686,664.8052869,42.08990086
50,0,0,1,0,0,0,17.5,5,80,20,3,0,8,10,4.01835,2.15845,5.2115,1.2166,1.74365,3.864,2.669625,1.818,1.44125,46.5409,1.1344,14.726,3.2826,72.8,0.03335,3.590275,3.52935,421.6988014,60.8891117
50,0,1,0,0,0,0,12.5,20,20,5,2,0.1,4,2.5,4.01835,2.15845,3.7225,0.456225,1.74365,2.208,39.51045,3.2724,0.28825,34.22125,1.418,19.9,0.82065,4.368,0.116725,3.590275,3.52935,218.0288912,80.20098311
100,0,1,0,0,0,0,20,40,5,10,0.4,0.2,8,2.5,3.0616,2.15845,1.489,0.152075,1.74365,2.208,9.076725,2.5452,2.306,46.5409,1.7016,14.726,0.82065,30.576,0.16675,5.247325,1.17645,455.3237754,28.00019906
200,0,0,0,1,0,0,2.5,40,2.5,2.5,3,0.2,7,8.75,4.01835,2.15845,4.467,0.152075,0.871825,4.416,2.669625,0.3636,0.5765,46.5409,0.2836,8.358,0.82065,13.104,0.150075,5.247325,2.3529,450.3313914,127.9676601
75,0,0,0,0,0,1,0,5,60,10,2,0,7,10,2.2962,0.6167,6.7005,1.2166,5.23095,2.208,39.51045,1.818,0.28825,34.22125,1.7016,14.726,0.82065,53.872,0.10005,3.3141,1.5686,471.0531249,7.409340791
50,0,0,0,1,0,0,0,20,40,20,3,0,7,10,7.175625,1.8501,3.7225,0.6083,0.871825,4.968,21.890925,2.9088,2.8825,34.22125,1.7016,1.194,0.82065,7.28,0.016675,4.4188,0.7843,190.1088026,28.92951092
100,0,0,0,1,0,0,5,60,5,60,1,0.1,3,7.5,5.3578,2.4668,5.956,0.91245,2.615475,2.76,21.890925,1.0908,1.7295,46.5409,1.1344,1.99,0.82065,13.104,0.116725,3.3141,3.1372,480.4140938,46.05437679
150,0,0,0,1,0,0,7.5,5,5,60,2,0,10,5,4.01835,2.4668,2.978,0.91245,2.615475,4.416,9.076725,0.7272,1.7295,34.22125,2.836,19.9,3.2826,4.368,0.083375,3.86645,2.74505,685.8985722,40.43973583
150,0,0,0,0,0,1,5,5,2.5,20,0.2,0,8,5,9.5675,1.8501,2.978,0.456225,1.74365,3.312,9.076725,2.5452,2.59425,26.00815,1.418,14.726,0.82065,7.28,0.0667,5.247325,1.96075,861.4237195,80.90228049
100,0,0,1,0,0,0,15,60,2.5,40,0.3,0.2,3,10,3.0616,2.15845,2.2335,0.91245,6.9746,3.864,2.669625,1.4544,2.59425,84.8687,1.1344,14.726,0.82065,13.104,0.083375,4.142625,0.39215,813.8535412,104.8235889
125,0,0,1,0,0,0,10,40,10,40,3,0.2,4,10,3.0616,1.8501,2.2335,0.30415,6.9746,3.312,2.669625,2.5452,0.5765,62.9671,1.7016,3.582,0.82065,23.296,0.1334,4.4188,0.7843,773.5629624,183.587706
175,0,0,0,1,0,0,2.5,2.5,20,5,0.5,0,1,10,5.3578,1.54175,6.7005,2.12905,1.74365,1.104,0.533925,0.7272,0.86475,84.8687,1.1344,14.726,5.74455,23.296,0.1334,5.247325,0.7843,1131.934073,51.17106124
100,0,0,0,0,0,1,10,60,10,0,1,0,6,1.25,3.0616,0.30835,3.7225,0.456225,2.615475,1.656,2.669625,2.1816,2.306,26.00815,1.418,11.144,0.82065,40.768,0.1334,4.142625,1.96075,209.3851465,14.05602259
75,0,0,0,1,0,0,5,40,2.5,0,0.5,0.2,0,7.5,3.0616,0.30835,5.956,0.6083,2.615475,3.864,21.890925,1.4544,0.5765,46.5409,1.1344,8.358,1.6413,13.104,0.03335,4.97115,0.39215,402.6254671,42.34309719
50,0,0,0,0,1,0,12.5,20,10,20,2,0,0,6.25,5.3578,1.54175,2.978,0.30415,1.74365,4.968,16.551675,2.5452,0.5765,26.00815,2.5524,6.368,0.82065,30.576,0.0667,4.694975,1.5686,642.861794,16.59174683
50,0,1,0,0,0,0,2.5,10,40,20,0.5,0,2,7.5,4.01835,1.54175,2.2335,0.6083,2.615475,4.416,52.858575,2.9088,0.5765,26.00815,1.7016,11.144,1.6413,7.28,0.083375,4.694975,2.74505,521.6951047,36.65382828
150,0,0,0,0,1,0,7.5,5,2.5,40,0.1,0.1,3,1.25,5.3578,1.54175,4.467,0.30415,9.590075,2.76,5.33925,2.9088,2.01775,46.5409,0.5672,14.726,0.82065,30.576,0.10005,3.86645,1.5686,804.6939612,11.03235462
50,0,0,1,0,0,0,10,60,20,2.5,3,0,4,10,3.0616,1.54175,1.489,0.6083,3.4873,1.104,9.076725,1.818,2.306,34.22125,0.2836,14.726,3.2826,30.576,0.0667,3.590275,0.7843,513.6811805,56.21650154
75,0,0,0,1,0,0,7.5,2.5,2.5,0,3,0.2,6,5,2.2962,2.4668,6.7005,0.91245,13.077375,3.312,9.076725,3.636,2.59425,34.22125,0.5672,19.9,2.46195,72.8,0.083375,3.86645,3.52935,487.4531893,13.63604669
75,0,0,0,1,0,0,5,20,20,40,2,0,10,10,3.0616,2.4668,2.978,1.52075,6.9746,1.104,12.280275,1.4544,1.153,46.5409,1.1344,19.9,4.9239,23.296,0.150075,4.694975,2.74505,892.6168351,36.22525428
125,0,0,0,0,0,1,7.5,5,40,20,2,0,9,10,4.01835,1.2334,4.467,0.91245,17.4365,2.208,2.669625,1.0908,0.86475,26.00815,1.7016,19.9,4.10325,40.768,0.083375,4.4188,2.74505,778.0616301,43.33474916
125,1,0,0,0,0,0,10,10,10,0,0.1,0.1,3,7.5,7.175625,1.8501,4.467,0.30415,13.077375,3.312,1.601775,0.3636,2.01775,34.22125,1.418,19.9,0.82065,23.296,0.083375,4.694975,2.74505,547.2440459,23.89793365
125,0,0,0,1,0,0,2.5,2.5,40,40,0,0.2,1,7.5,7.175625,1.54175,2.978,0.30415,3.4873,4.416,16.551675,3.2724,2.01775,26.00815,2.5524,8.358,3.2826,23.296,0.083375,3.3141,1.96075,706.7416692,40.64726018
50,0,0,0,1,0,0,12.5,40,20,10,1,0.2,5,1.25,5.3578,2.77515,5.956,0.91245,3.4873,2.76,9.076725,0.7272,1.7295,34.22125,2.5524,19.9,5.74455,23.296,0.116725,5.247325,1.5686,478.7572716,154.7791849
125,0,0,0,1,0,0,5,20,40,60,0,0.2,5,6.25,5.3578,1.2334,4.467,0.30415,5.23095,4.416,9.076725,2.1816,0.86475,62.9671,1.7016,6.368,0.82065,7.28,0.083375,4.97115,3.1372,870.9280169,85.26879582
125,0,0,0,1,0,0,20,10,60,5,3,0.1,3,6.25,7.175625,1.2334,2.978,0.152075,0.871825,2.208,1.601775,1.4544,2.01775,84.8687,2.2688,8.358,0.82065,4.368,0.050025,3.590275,0.39215,397.3970777,87.61579491
125,0,0,0,1,0,0,12.5,10,20,0,0.5,0.1,3,6.25,9.5675,0.92505,5.956,0.152075,5.23095,2.208,9.076725,3.636,2.306,26.00815,0.8508,0.796,0.82065,53.872,0.16675,4.694975,3.1372,382.4189545,12.34913843
75,1,0,0,0,0,0,5,40,10,40,0.5,0,2,3.75,4.01835,1.8501,1.489,0.91245,6.9746,2.76,16.551675,2.5452,2.59425,62.9671,0.5672,8.358,1.6413,7.28,0.1334,3.590275,2.74505,674.0623833,52.33308066
75,0,0,0,0,0,1,5,5,40,2.5,0.5,0.1,9,8.75,5.3578,1.54175,0.7445,1.2166,13.077375,2.208,9.076725,2.9088,1.153,62.9671,1.1344,14.726,2.46195,13.104,0.016675,3.590275,3.1372,1085.363089,31.83735561
75,0,1,0,0,0,0,7.5,5,5,10,1,0.2,6,6.25,3.0616,0.92505,0.7445,2.889425,13.077375,2.208,39.51045,0.3636,2.59425,62.9671,1.418,8.358,0.82065,4.368,0.1334,4.4188,0.39215,396.1706582,35.49088659
100,0,0,0,0,0,1,2.5,5,40,2.5,4,0,7,10,7.175625,0.6167,6.7005,0.6083,17.4365,2.76,12.280275,2.9088,0.5765,34.22125,2.836,1.194,0.82065,40.768,0.0667,4.142625,3.52935,308.4509215,19.40113439
150,0,0,0,1,0,0,20,2.5,20,10,0.3,0,8,5,5.3578,2.15845,4.467,0.30415,6.9746,3.312,16.551675,3.636,1.153,46.5409,1.418,8.358,6.5652,53.872,0.016675,3.86645,0.7843,779.4983183,67.14342192
175,0,0,0,1,0,0,0,2.5,5,60,0,0.1,1,10,4.01835,2.15845,0.7445,1.52075,13.077375,2.76,5.33925,2.9088,2.306,26.00815,2.836,14.726,1.6413,53.872,0.16675,4.97115,1.17645,372.7953079,17.67080635
125,0,0,0,0,0,1,5,0,10,5,2,0,8,6.25,7.175625,3.0835,5.956,0.30415,1.74365,2.208,21.890925,2.5452,1.7295,26.00815,1.9852,4.776,0.82065,23.296,0.1334,3.86645,1.5686,566.7856427,22.45125929
100,0,1,0,0,0,0,12.5,0,2.5,5,0.3,0,8,5,5.3578,1.8501,6.7005,1.52075,9.590075,4.416,9.076725,3.636,2.59425,46.5409,1.9852,19.9,0.82065,53.872,0.0667,4.142625,2.3529,728.6870272,49.9027181
100,0,0,0,1,0,0,12.5,2.5,60,5,4,0,0,8.75,3.0616,1.2334,4.467,0.152075,2.615475,2.208,16.551675,0.3636,0.28825,113.61455,1.9852,6.368,0.82065,13.104,0.050025,4.4188,1.5686,364.5889322,70.55894024
175,0,0,0,1,0,0,17.5,5,80,0,0.1,0,1,10,4.01835,0.92505,5.2115,0.6083,13.077375,4.968,16.551675,2.5452,0.86475,62.9671,2.5524,1.99,2.46195,30.576,0.016675,4.142625,2.74505,568.7201484,72.10262727
100,0,0,0,1,0,0,2.5,0,5,5,3,0,0,10,4.01835,2.4668,2.2335,0.456225,5.23095,1.104,5.33925,1.818,0.86475,34.22125,1.418,1.194,0.82065,7.28,0.0667,4.142625,3.1372,57.29187456,14.29011347
50,0,0,1,0,0,0,5,20,10,20,0.3,0,5,3.75,3.0616,0.30835,4.467,0.30415,1.74365,1.656,1.601775,0.7272,2.8825,26.00815,2.836,14.726,0.82065,30.576,0.116725,4.4188,1.96075,832.7341889,63.96852753
100,1,0,0,0,0,0,7.5,2.5,80,10,0.2,0.2,4,10,5.3578,1.8501,2.978,0.30415,3.4873,3.312,29.365875,2.9088,0.5765,62.9671,1.418,6.368,0.82065,7.28,0.0667,5.247325,1.96075,563.5266445,60.63257614
50,0,0,0,0,0,1,0,2.5,2.5,40,0.4,0.1,0,5,7.175625,1.8501,2.2335,0.152075,2.615475,4.416,0.533925,0.7272,0.28825,62.9671,0.2836,11.144,0.82065,7.28,0.10005,4.4188,3.52935,84.98583753,14.57117036
100,0,0,0,0,0,1,7.5,60,20,0,2,0.1,4,2.5,4.01835,2.77515,6.7005,1.2166,9.590075,4.968,16.551675,0.7272,1.44125,46.5409,2.2688,11.144,1.6413,7.28,0.016675,3.86645,3.52935,345.3627939,47.71204209
75,0,0,0,0,0,1,15,60,40,80,0.4,0,7,1.25,3.0616,2.15845,3.7225,1.2166,13.077375,1.656,12.280275,3.636,2.01775,34.22125,0.2836,8.358,0.82065,7.28,0.10005,3.3141,1.5686,555.1202855,46.43134541
100,0,0,1,0,0,0,0,40,2.5,40,0.1,0.1,1,10,4.01835,1.54175,2.978,0.30415,1.74365,2.76,16.551675,1.4544,1.153,62.9671,1.7016,19.9,3.2826,4.368,0.16675,3.3141,2.3529,726.6915197,63.25820729
125,0,0,0,0,0,1,10,2.5,20,20,4,0.1,0,10,2.2962,1.2334,3.7225,2.889425,3.4873,0.552,16.551675,1.818,2.306,34.22125,2.836,14.726,1.6413,13.104,0.083375,4.694975,3.1372,648.0492965,128.5051455
100,0,0,0,0,1,0,5,10,80,0,0.2,0.1,2,6.25,9.5675,0.30835,5.2115,0.152075,17.4365,1.104,9.076725,2.1816,0.28825,26.00815,0.8508,11.144,0.82065,4.368,0.016675,4.4188,0.39215,406.3354578,22.14460085
50,1,0,0,0,0,0,15,40,80,2.5,4,0,4,8.75,7.175625,0.6167,1.489,0.152075,1.74365,2.208,9.076725,1.0908,0.5765,46.5409,2.836,1.194,0.82065,4.368,0.0667,4.4188,2.3529,185.137652,44.70328237
200,0,0,0,0,0,1,5,5,60,5,0.2,0.1,1,10,3.0616,1.54175,4.467,1.2166,13.077375,1.104,16.551675,1.818,2.8825,46.5409,0.5672,1.194,0.82065,23.296,0.016675,4.97115,3.1372,731.8511222,22.2943389
150,0,0,0,0,0,1,15,0,2.5,40,1,0,0,2.5,4.01835,1.8501,1.489,2.889425,13.077375,2.208,29.365875,2.5452,1.153,26.00815,1.418,8.358,0.82065,7.28,0.050025,4.694975,0.39215,176.6857899,8.970330248
50,0,0,0,1,0,0,0,20,2.5,5,0.2,0.2,10,8.75,7.175625,1.2334,0.7445,0.456225,5.23095,0.552,39.51045,3.2724,0.28825,34.22125,0.2836,8.358,0.82065,30.576,0.10005,3.590275,2.74505,356.4685669,42.77763724
50,0,1,0,0,0,0,2.5,20,20,40,0.1,0,0,1.25,9.5675,1.54175,6.7005,0.456225,3.4873,3.864,21.890925,2.1816,2.8825,34.22125,2.2688,14.726,0.82065,13.104,0.083375,3.590275,1.96075,453.7061415,65.66109298
75,0,0,0,1,0,0,2.5,0,20,10,2,0.2,0,1.25,5.3578,0.6167,2.2335,1.2166,1.74365,4.416,9.076725,3.2724,1.44125,84.8687,0.8508,14.726,4.9239,4.368,0.10005,4.694975,2.3529,66.32674055,13.55183153
75,0,0,1,0,0,0,10,2.5,40,80,5,0,1,5,3.0616,2.77515,6.7005,0.456225,6.9746,4.416,9.076725,0.3636,0.5765,62.9671,2.2688,8.358,3.2826,13.104,0.16675,4.142625,1.5686,360.0041347,27.50988155
125,0,0,0,0,1,0,10,2.5,2.5,0,4,0,0,10,5.3578,2.4668,5.2115,2.12905,2.615475,2.208,9.076725,1.4544,1.153,113.61455,1.9852,3.582,1.6413,13.104,0.050025,3.86645,2.74505,521.5107888,23.82752519
150,0,0,0,1,0,0,5,20,2.5,20,0.4,0.1,3,5,3.0616,2.4668,5.956,2.12905,2.615475,4.968,16.551675,2.5452,1.7295,62.9671,1.1344,1.194,3.2826,13.104,0.083375,4.694975,1.17645,743.603014,39.15541064
200,0,0,0,1,0,0,12.5,5,60,2.5,0,0,5,10,2.2962,1.2334,0.7445,0.91245,0.871825,2.76,9.076725,0.7272,2.01775,26.00815,2.2688,14.726,2.46195,72.8,0.083375,4.4188,3.1372,619.8922276,79.9784873
75,0,0,0,1,0,0,2.5,5,20,60,2,0,3,5,5.3578,1.54175,5.956,0.456225,13.077375,1.104,29.365875,2.5452,0.5765,62.9671,1.9852,4.776,0.82065,23.296,0.050025,3.86645,0.39215,424.2265726,10.31347781
