HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,Well_Name_1,Well_Name_2,Well_Name_3,Value_1,Value_2,Value_3,yield,yield_std
200,0,1,0,0,0,0,5,0,5,10,5,0.1,4,1.25,0.095675,2.77515,6.7005,1.52075,3.4873,2.208,0.533925,0.3636,0.5765,26.00815,1.9852,0.796,4.9239,10.192,0.050025,0.276175,0.39215,G6,F14,F22,1.879454754,2.478427778,2.870222077,2.409368203,0.498980852
25,0,0,0,1,0,0,10,100,20,5,4,0.1,2,3.75,0.19135,0.6167,2.978,0.6083,0.871825,2.76,0.533925,2.1816,1.7295,46.5409,0.5672,0.398,8.2065,5.824,0.0667,0.828525,0.39215,H6,G14,G22,2.567216436,2.397551382,2.39784985,2.454205889,0.097870118
75,0,0,1,0,0,0,2.5,100,5,20,0.5,0,2,2.5,0.19135,0.30835,4.467,1.52075,0.871825,2.76,1.06785,0.7272,0.5765,46.5409,0.2836,3.582,4.10325,40.768,0.10005,3.86645,3.52935,I6,H14,H22,1.028448243,1.288400238,1.136986206,1.151278229,0.130563993
200,0,0,1,0,0,0,7.5,40,2.5,0,4,0.1,1,2.5,2.2962,2.15845,5.956,0.456225,17.4365,3.864,9.076725,3.2724,2.306,84.8687,0.8508,0.398,4.10325,4.368,0.0667,1.933225,1.96075,J6,I14,I22,4.265488625,3.8242754,3.600708735,3.896824253,0.33827589
200,0,0,1,0,0,0,5,0,2.5,10,0.4,0,4,1.25,5.3578,0.6167,6.7005,0.91245,17.4365,1.104,2.1357,2.9088,0.86475,46.5409,2.2688,0.398,7.38585,23.296,0.0667,2.2094,3.52935,K6,J14,J22,1.292450948,1.211382738,1.351786091,1.285206592,0.070481458
175,0,0,0,1,0,0,2.5,2.5,20,20,0.3,0.2,5,7.5,0.3827,3.0835,2.978,1.2166,6.9746,2.208,16.551675,1.4544,1.7295,113.61455,2.5524,8.358,0.82065,10.192,0.0667,0.55235,0.7843,L6,K14,K22,0.618289282,0.507217278,0.552512565,0.559339708,0.055849843
150,0,0,1,0,0,0,10,5,40,2.5,3,0,3,10,0.669725,1.54175,4.467,1.2166,17.4365,2.208,1.06785,1.818,2.59425,46.5409,2.836,0.796,7.38585,40.768,0.050025,2.485575,1.17645,M6,L14,L22,5.607000258,5.293674071,5.56276033,5.487811553,0.169576868
50,0,0,0,0,0,1,2.5,60,100,10,0,0,6,7.5,1.72215,0.92505,2.2335,0.91245,0.871825,2.76,1.601775,3.636,1.44125,46.5409,0.5672,0.398,1.6413,30.576,0.050025,4.694975,3.1372,N6,N14,N22,0.843279871,0.381224237,0.465691085,0.563398398,0.246036362
200,0,1,0,0,0,0,10,2.5,5,0,0.1,0,9,2.5,4.01835,1.54175,1.489,2.889425,0.871825,2.208,16.551675,3.636,1.7295,62.9671,1.9852,6.368,6.5652,13.104,0.116725,1.65705,3.1372,O6,O14,O22,2.5283546,2.745215818,2.25355799,2.509042803,0.246397167
125,1,0,0,0,0,0,7.5,2.5,20,100,0.3,0.1,7,3.75,4.01835,1.54175,5.2115,1.2166,17.4365,3.864,3.737475,2.5452,0.86475,62.9671,1.418,14.726,2.46195,7.28,0.03335,0.828525,2.3529,P6,P14,P22,3.935538413,3.497990583,3.70272659,3.712085195,0.21892399
200,0,0,0,1,0,0,0,40,80,20,0.2,0.1,2,2.5,0.3827,3.0835,6.7005,0.152075,17.4365,2.208,5.33925,1.4544,2.306,26.00815,0.8508,0.796,2.46195,30.576,0.16675,4.694975,3.52935,A7,A15,A23,0.669585736,1.022447729,0.945823409,0.879285624,0.185602678
25,0,1,0,0,0,0,7.5,2.5,40,5,3,0,2,6.25,1.72215,2.15845,0.7445,0.30415,0.871825,3.312,1.601775,0.7272,1.44125,62.9671,0.8508,8.358,5.74455,30.576,0.03335,0.276175,0.7843,B7,B15,B23,2.42524963,2.270535652,3.179693269,2.625159517,0.486430741
200,0,0,0,1,0,0,12.5,20,5,10,2,0.1,2,5,1.243775,0.6167,6.7005,0.91245,9.590075,2.208,1.601775,2.9088,0.5765,62.9671,1.7016,1.194,4.9239,5.824,0.116725,4.694975,0.7843,C7,C15,C23,2.786650458,3.255807758,3.371054235,3.137837484,0.309547546
200,0,0,0,0,0,1,10,80,10,10,1,0.4,4,6.25,0.287025,1.8501,1.489,1.52075,9.590075,1.104,3.737475,0.7272,1.44125,62.9671,0.2836,3.582,2.46195,7.28,0.1334,5.247325,1.5686,D7,D15,D23,3.625959196,4.001930973,3.801390166,3.809760112,0.188125587
100,0,0,0,0,1,0,10,80,40,40,0,0,7,10,3.0616,0.30835,1.489,2.889425,5.23095,4.416,2.669625,2.9088,0.5765,62.9671,2.5524,4.776,6.5652,7.28,0.03335,3.037925,1.5686,E7,E15,E23,2.976735875,2.991377361,3.919724486,3.295945907,0.540257698
100,0,1,0,0,0,0,7.5,60,80,60,1,0,5,5,0.3827,1.54175,5.956,2.12905,2.615475,4.968,6.941025,1.4544,2.59425,34.22125,1.418,3.582,0.82065,40.768,0.083375,1.65705,1.96075,F7,F15,F23,6.151603545,6.31776504,6.249082213,6.239483599,0.083495573
50,1,0,0,0,0,0,7.5,60,20,60,1,0.2,7,2.5,0.95675,2.15845,5.2115,0.30415,1.74365,4.416,2.1357,2.9088,2.8825,46.5409,0.8508,8.358,4.9239,13.104,0.116725,1.380875,1.17645,G7,G15,G23,4.647476514,4.990512705,4.41067783,4.682889016,0.291534997
175,0,0,1,0,0,0,17.5,40,20,10,0.5,0,8,7.5,3.0616,1.8501,5.956,0.30415,3.4873,2.208,2.1357,2.9088,2.8825,26.00815,0.5672,8.358,0.82065,23.296,0.083375,3.3141,3.52935,H7,H15,H23,11.25861526,11.50966637,9.529196989,10.7658262,1.078283602
150,0,0,1,0,0,0,2.5,10,40,100,3,0.4,7,2.5,0.287025,2.4668,4.467,2.889425,0.871825,2.208,6.941025,2.5452,1.153,62.9671,0.5672,1.99,2.46195,7.28,0.10005,0.55235,0.39215,I7,I15,I23,2.680306605,1.95698924,2.036033995,2.22444328,0.396762582
150,1,0,0,0,0,0,10,20,2.5,100,0.4,0.6,6,1.25,0.95675,0.92505,4.467,1.52075,1.74365,2.76,0.533925,2.9088,2.59425,46.5409,1.7016,6.368,7.38585,40.768,0.1334,0.276175,1.17645,J7,J15,J23,1.007529925,0.623813804,0.247968485,0.626437404,0.379787517
175,0,0,0,0,0,1,0,0,20,10,1,0.1,3,3.75,0.19135,0.30835,0.7445,0.91245,0.871825,0.552,1.601775,2.9088,2.01775,113.61455,0.5672,6.368,1.6413,23.296,0.150075,0.276175,2.74505,K7,K15,K23,2.641844006,0.742869637,0.246762448,1.21049203,1.264162547
200,1,0,0,0,0,0,5,20,60,0,0.4,0.1,6,5,3.0616,2.15845,2.2335,1.2166,6.9746,3.312,6.941025,2.9088,1.153,26.00815,0.8508,8.358,3.2826,53.872,0.116725,3.3141,0.7843,L7,L15,L23,6.329416639,5.993751636,6.344873801,6.222680692,0.19840896
200,0,0,1,0,0,0,10,2.5,2.5,60,0,0.6,2,3.75,0.478375,3.0835,5.956,0.91245,6.9746,3.864,12.280275,2.5452,0.86475,62.9671,1.9852,6.368,8.2065,5.824,0.050025,2.485575,3.1372,M7,M15,M23,1.917171231,1.783382203,2.565477627,2.088677021,0.418304901
75,1,0,0,0,0,0,5,60,2.5,0,0.5,0.2,2,1.25,9.5675,0.30835,5.956,2.889425,5.23095,2.76,2.1357,0.3636,1.44125,19.1639,0.5672,3.582,6.5652,72.8,0.016675,0.55235,0.7843,N7,N15,N23,1.980269207,2.129482899,1.815208858,1.974986988,0.157203593
200,1,0,0,0,0,0,17.5,60,100,5,0.5,0.1,7,7.5,0.19135,2.4668,0.7445,0.91245,6.9746,4.416,0.533925,0.3636,1.7295,62.9671,1.7016,6.368,1.6413,5.824,0.116725,3.86645,1.96075,O7,O15,O23,4.526323923,4.17087497,4.179664433,4.292287775,0.202728889
50,0,1,0,0,0,0,7.5,0,2.5,40,5,0,5,6.25,0.19135,2.15845,4.467,1.2166,17.4365,4.416,2.1357,0.7272,0.5765,84.8687,1.9852,0.398,0.82065,72.8,0.150075,0.276175,0.39215,P7,P15,P23,0.303343033,0.196956068,0.285094043,0.261797715,0.056890999
50,0,0,0,0,1,0,10,80,2.5,60,5,0.1,4,5,0.478375,0.92505,6.7005,2.889425,13.077375,3.864,0.533925,2.5452,2.59425,34.22125,1.418,1.99,2.46195,53.872,0.16675,3.86645,1.5686,A8,A16,A24,2.738480733,2.993126839,3.97268972,3.234765764,0.651621043
200,0,1,0,0,0,0,0,100,60,5,0.3,0,2,8.75,1.243775,2.4668,2.978,0.30415,6.9746,3.312,3.737475,0.7272,0.28825,13.6885,2.836,1.194,0.82065,72.8,0.016675,0.276175,1.5686,B8,B16,B24,0.912386865,2.477306838,2.184909078,1.858200927,0.832044045
125,0,0,0,1,0,0,7.5,2.5,100,40,0.4,0,3,1.25,0.287025,0.30835,1.489,1.2166,1.74365,2.208,3.737475,2.1816,0.86475,113.61455,0.2836,14.726,4.10325,72.8,0.083375,0.276175,2.74505,C8,C16,C24,0.857580865,0.887251404,0.938847806,0.894560025,0.041123483
175,0,0,0,1,0,0,10,10,10,40,0.4,0,6,8.75,3.0616,2.77515,2.978,0.30415,0.871825,4.416,9.076725,1.818,2.306,26.00815,1.1344,4.776,5.74455,13.104,0.10005,0.276175,0.39215,D8,D16,D24,4.543363344,4.428472544,4.342149961,4.437995283,0.100944135
200,0,0,0,0,0,1,7.5,20,60,80,0.4,0.2,2,6.25,0.095675,2.15845,1.489,2.889425,0.871825,4.416,2.1357,2.9088,2.59425,46.5409,2.836,6.368,7.38585,10.192,0.0667,1.380875,1.17645,E8,E16,E24,2.087299908,2.323941399,1.728296952,2.046512753,0.299909604
200,0,1,0,0,0,0,17.5,0,2.5,100,5,0,6,5,0.478375,0.30835,5.956,2.12905,1.74365,3.864,1.601775,2.5452,0.86475,46.5409,2.836,3.582,2.46195,23.296,0.10005,4.97115,3.52935,F8,F16,F24,1.973630321,1.889713197,1.897884196,1.920409238,0.046271525
200,1,0,0,0,0,0,5,60,5,5,3,0,0,7.5,0.19135,1.8501,3.7225,0.30415,3.4873,4.968,21.890925,0.7272,0.28825,19.1639,1.1344,0.398,7.38585,10.192,0.1334,0.276175,2.74505,G8,G16,G24,0.859654692,1.136284478,0.858295026,0.951411399,0.160106227
175,0,0,1,0,0,0,0,40,5,60,0.3,0.4,6,10,0.287025,0.30835,3.7225,0.152075,2.615475,2.76,5.33925,3.2724,1.44125,62.9671,0.8508,0.796,8.2065,40.768,0.16675,2.2094,3.1372,H8,H16,H24,0.372247312,0.641347195,0.756428694,0.590007734,0.197169062
150,0,0,1,0,0,0,5,0,80,10,0.2,0.2,2,6.25,0.3827,2.77515,5.2115,0.30415,5.23095,0.552,1.601775,1.4544,0.86475,84.8687,1.418,1.194,0.82065,30.576,0.150075,1.380875,0.39215,I8,I16,I24,3.899802529,3.600467534,3.439510308,3.646593457,0.233587099
150,0,0,0,1,0,0,10,60,40,80,0.3,0.1,9,6.25,0.19135,0.92505,3.7225,1.2166,1.74365,3.864,12.280275,3.2724,2.306,62.9671,0.5672,0.796,1.6413,23.296,0.150075,2.2094,0.39215,J8,J16,J24,3.367688946,3.089125946,3.113067258,3.189960717,0.154381959
200,0,0,0,0,0,1,0,2.5,2.5,80,0.2,0.1,6,6.25,4.01835,2.77515,4.467,0.30415,2.615475,3.864,9.076725,2.9088,0.86475,46.5409,0.2836,19.9,4.10325,13.104,0.083375,3.86645,2.3529,K8,K16,K24,5.249254532,5.099531255,5.281394141,5.210059976,0.097060225
200,0,0,0,0,0,1,0,20,100,60,0,0.2,9,7.5,1.243775,2.77515,3.7225,0.6083,0.871825,2.76,2.1357,2.5452,2.01775,26.00815,2.2688,4.776,4.9239,40.768,0.150075,2.2094,3.1372,L8,L16,L24,0.542405356,0.391211623,0.46623659,0.466617856,0.075597588
125,0,1,0,0,0,0,0,40,100,20,0.4,0,3,8.75,0.287025,2.77515,1.489,2.889425,17.4365,3.864,2.1357,0.7272,2.01775,62.9671,1.1344,0.796,0.82065,53.872,0.116725,2.76175,3.52935,M8,M16,M24,0.561339611,0.486531731,0.657782093,0.568551145,0.085852643
