HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,Well_Name_1,Well_Name_2,Well_Name_3,Value_1,Value_2,Value_3,yield,yield_std
75,0,0,1,0,0,0,10,10,80,20,0.3,0,6,3.75,5.3578,1.54175,1.489,0.456225,1.74365,1.104,0.533925,3.2724,1.44125,26.00815,1.1344,1.99,1.6413,7.28,0.150075,3.3141,3.1372,F6,F14,F22,10.62184609,16.22922069,16.1195531,14.32353996,3.206229852
50,0,1,0,0,0,0,7.5,20,2.5,10,0.1,0.1,6,10,5.3578,0.30835,2.2335,1.52075,9.590075,2.208,1.601775,1.818,2.01775,26.00815,1.418,1.194,1.6413,13.104,0.016675,4.142625,1.5686,G6,G14,G22,17.80292504,12.10063189,12.38360461,14.09572051,3.213649398
200,0,0,0,0,1,0,7.5,2.5,5,80,0.4,0,10,10,5.3578,2.15845,2.2335,0.6083,1.74365,3.864,1.601775,2.1816,1.44125,34.22125,1.7016,1.194,5.74455,7.28,0.1334,4.142625,0.7843,H6,H14,H22,19.01305502,20.31289578,20.08955775,19.80516952,0.695020861
150,0,0,0,0,0,1,5,40,5,40,0,0,6,5,2.2962,0.6167,3.7225,1.2166,9.590075,2.208,9.076725,0.7272,2.306,26.00815,2.836,14.726,5.74455,7.28,0.050025,4.694975,1.96075,I6,I14,I22,14.00127498,12.80841559,12.81858018,13.20942358,0.685782257
175,0,0,1,0,0,0,2.5,2.5,20,0,0.5,0.1,3,5,5.3578,0.30835,2.978,1.52075,9.590075,1.104,1.601775,3.636,2.59425,46.5409,0.2836,8.358,5.74455,40.768,0.1334,4.694975,1.17645,J6,J14,J22,5.536385774,7.475096849,7.224099486,6.745194036,1.054354296
100,0,0,0,0,1,0,12.5,2.5,40,40,3,0,10,8.75,7.175625,2.15845,5.956,0.152075,1.74365,3.864,1.601775,3.2724,2.8825,26.00815,2.2688,1.99,2.46195,7.28,0.10005,4.142625,1.5686,K6,K14,K22,14.71535303,14.17849723,14.97963529,14.62449518,0.408224094
100,0,0,1,0,0,0,7.5,2.5,5,60,0.5,0,3,5,1.72215,2.15845,5.956,1.2166,3.4873,1.656,0.533925,3.2724,1.7295,46.5409,0.5672,2.786,6.5652,7.28,0.016675,4.142625,1.5686,L6,L14,L22,23.59983509,19.23106233,16.07179423,19.63423055,3.780179656
50,0,0,1,0,0,0,7.5,5,5,5,0.5,0.1,8,1.25,0.478375,3.0835,5.956,1.52075,17.4365,0.552,1.601775,1.4544,2.306,84.8687,2.5524,11.144,4.9239,4.368,0.116725,5.247325,3.52935,N6,N14,N22,6.944245953,6.673784254,6.72996572,6.782665309,0.142724622
50,0,0,0,1,0,0,7.5,10,40,2.5,1,0.1,7,5,7.175625,2.15845,6.7005,1.52075,6.9746,1.104,0.533925,2.5452,2.59425,26.00815,0.8508,1.194,8.2065,4.368,0.050025,4.97115,3.1372,O6,O14,O22,10.66956434,15.43206736,14.68701277,13.59621482,2.561784318
100,0,0,0,1,0,0,10,0,2.5,0,0.2,0.4,7,3.75,3.0616,3.0835,4.467,1.52075,3.4873,2.76,0.533925,2.5452,2.59425,34.22125,2.836,14.726,4.10325,23.296,0.016675,4.97115,3.1372,P6,P14,P22,6.010943683,5.450368419,5.274128611,5.578480238,0.384751336
75,0,0,0,0,0,1,7.5,0,2.5,0,0.3,0.2,3,8.75,3.0616,3.0835,5.956,1.52075,9.590075,0.552,0.533925,1.818,2.01775,34.22125,2.2688,8.358,7.38585,23.296,0.083375,3.037925,0.7843,A7,A15,A23,11.7009671,8.548028663,9.133768433,9.794254732,1.677032143
150,0,0,0,0,1,0,12.5,5,40,2.5,1,0.1,10,6.25,3.0616,1.54175,5.2115,0.456225,0.871825,0.552,1.601775,3.2724,2.01775,34.22125,0.2836,19.9,4.9239,53.872,0.016675,3.590275,1.17645,B7,B15,B23,3.170778051,10.4548569,10.30518198,7.976938975,4.16293019
50,0,0,0,0,0,1,0,0,20,2.5,0.4,0,6,1.25,2.2962,1.54175,2.978,1.2166,5.23095,4.968,1.601775,3.2724,2.01775,26.00815,2.5524,1.99,4.10325,4.368,0.016675,4.97115,0.7843,C7,C15,C23,5.023002159,4.979593763,5.959286214,5.320627379,0.553520463
150,0,0,1,0,0,0,2.5,20,2.5,10,0.1,0,7,10,4.01835,2.15845,0.7445,0.6083,13.077375,2.208,0.533925,1.0908,1.7295,84.8687,1.9852,4.776,8.2065,53.872,0.03335,3.037925,1.96075,D7,D15,D23,10.31888551,8.743108965,7.381829096,8.814607857,1.469833039
200,0,0,0,1,0,0,15,10,10,80,0.5,0,8,6.25,1.72215,1.2334,2.978,0.91245,2.615475,3.312,0.533925,1.0908,2.59425,113.61455,1.7016,1.99,8.2065,4.368,0.016675,4.4188,1.96075,E7,E15,E23,9.650748772,8.875797554,8.843085529,9.123210619,0.457154128
175,0,0,1,0,0,0,15,5,2.5,40,0.5,0.4,6,6.25,5.3578,1.8501,5.2115,2.12905,2.615475,4.416,1.601775,1.4544,1.153,46.5409,0.5672,8.358,6.5652,23.296,0.083375,3.037925,1.5686,F7,F15,F23,7.120338013,10.01218198,8.831870546,8.654796846,1.454031191
50,0,0,0,0,1,0,7.5,40,5,80,0.5,0.1,9,8.75,4.01835,0.30835,2.2335,2.12905,5.23095,3.864,1.601775,0.7272,1.7295,34.22125,1.7016,4.776,8.2065,23.296,0.10005,0.828525,2.3529,G7,G15,G23,13.87226369,14.1643634,14.29069206,14.10910638,0.214617282
175,0,0,0,0,1,0,10,20,60,10,0.5,0.2,9,7.5,0.478375,2.15845,2.2335,0.6083,2.615475,1.104,1.601775,2.5452,2.59425,34.22125,2.2688,8.358,5.74455,13.104,0.10005,5.247325,1.5686,H7,H15,H23,3.262782215,12.50118426,11.09847098,8.954145817,4.978515429
100,0,0,1,0,0,0,15,2.5,80,5,0,0,8,10,7.175625,2.77515,4.467,1.2166,13.077375,3.864,0.533925,2.5452,2.59425,46.5409,2.2688,4.776,8.2065,7.28,0.0667,4.142625,0.39215,I7,I15,I23,9.11919868,14.84827041,13.21416414,12.39387774,2.951307856
100,0,0,1,0,0,0,7.5,10,20,40,0.5,0,7,6.25,2.2962,0.6167,5.956,2.889425,1.74365,3.864,2.669625,2.1816,2.01775,34.22125,0.2836,3.582,5.74455,30.576,0.0667,2.76175,3.52935,J7,J15,J23,16.11952459,17.9485696,16.35711949,16.80840456,0.994532588
125,1,0,0,0,0,0,12.5,10,80,2.5,0.1,0,7,1.25,3.0616,3.0835,6.7005,0.152075,0.871825,1.104,1.601775,3.636,1.7295,26.00815,1.1344,11.144,3.2826,13.104,0.16675,3.037925,1.5686,K7,K15,K23,9.068194999,9.739123597,10.59678303,9.801367209,0.766192564
50,0,0,0,0,0,1,10,40,20,40,1,0,3,2.5,9.5675,3.0835,4.467,1.52075,13.077375,1.656,0.533925,0.7272,0.86475,26.00815,1.418,4.776,6.5652,4.368,0.050025,3.037925,0.7843,L7,L15,L23,16.56932984,14.68407902,15.70766106,15.65368997,0.943783514
125,0,0,1,0,0,0,5,20,5,60,0,0,8,7.5,0.95675,3.0835,3.7225,1.2166,6.9746,3.864,2.669625,1.0908,2.59425,34.22125,0.8508,2.786,0.82065,40.768,0.050025,4.142625,0.7843,M7,M15,M23,12.25098901,8.683136028,7.351389095,9.428504712,2.533416803
50,0,0,0,0,1,0,5,0,2.5,60,0.2,0.2,3,8.75,7.175625,2.77515,5.2115,1.2166,9.590075,2.208,1.601775,0.7272,1.7295,62.9671,2.5524,4.776,2.46195,23.296,0.016675,4.694975,2.3529,N7,N15,N23,7.823749196,6.939471609,6.807742397,7.190321067,0.552504789
150,0,0,0,1,0,0,10,10,60,10,0.5,0,6,6.25,3.0616,2.77515,5.956,0.152075,5.23095,1.656,1.601775,0.7272,0.28825,34.22125,0.8508,11.144,2.46195,30.576,0.0667,5.247325,0.39215,O7,O15,O23,19.12685161,23.77988082,21.8201579,21.57563011,2.336132615
150,1,0,0,0,0,0,7.5,20,80,10,1,0.1,10,6.25,3.0616,1.2334,4.467,1.52075,9.590075,1.104,0.533925,2.1816,1.7295,62.9671,2.5524,14.726,6.5652,13.104,0.03335,2.485575,0.7843,P7,P15,P23,10.53002464,12.79911287,11.5660961,11.63174454,1.135967712
150,0,0,0,0,0,1,2.5,10,5,20,0.3,0,5,8.75,4.01835,1.54175,5.2115,0.456225,6.9746,3.312,0.533925,0.3636,0.5765,26.00815,1.418,2.786,3.2826,72.8,0.016675,3.3141,3.52935,A8,A16,A24,18.10736957,10.72468114,11.20850949,13.3468534,4.129819381
75,1,0,0,0,0,0,0,2.5,40,80,0.1,0.1,8,6.25,5.3578,1.2334,4.467,2.889425,0.871825,3.864,0.533925,2.1816,1.7295,34.22125,1.1344,3.582,7.38585,30.576,0.050025,4.97115,1.96075,B8,B16,B24,1.180930456,1.206780868,1.971172761,1.452961362,0.448970324
75,0,0,0,0,1,0,2.5,2.5,5,20,0.1,0.1,9,8.75,0.95675,2.77515,5.956,0.6083,6.9746,1.656,16.551675,2.9088,1.7295,34.22125,1.418,19.9,8.2065,30.576,0.03335,3.86645,2.74505,C8,C16,C24,10.24917004,8.277950893,7.209850204,8.578990378,1.541860838
75,0,0,0,0,0,1,7.5,5,40,5,0.2,0.2,3,6.25,0.95675,1.54175,3.7225,2.889425,0.871825,1.656,0.533925,2.1816,2.59425,26.00815,1.9852,8.358,1.6413,13.104,0.116725,3.86645,2.3529,D8,D16,D24,1.685768831,3.795000723,4.180701996,3.220490517,1.343026194
50,0,0,0,0,0,1,15,40,20,0,0.5,0,10,6.25,4.01835,1.2334,2.978,2.12905,1.74365,1.656,0.533925,3.2724,1.7295,113.61455,1.9852,4.776,7.38585,30.576,0.116725,4.694975,1.17645,E8,E16,E24,4.750632454,6.367068352,6.806331445,5.974677417,1.082567582
175,0,0,0,0,0,1,10,60,5,2.5,0.2,0.2,9,3.75,3.0616,1.8501,2.2335,2.889425,13.077375,2.208,1.601775,3.636,2.59425,46.5409,1.1344,6.368,6.5652,7.28,0.083375,4.4188,0.7843,F8,F16,F24,10.88558174,10.34696032,8.744404055,9.992315373,1.11377298
125,0,0,0,0,1,0,5,10,5,10,2,0,10,5,9.5675,2.15845,5.956,1.52075,0.871825,0.552,0.533925,1.818,2.8825,34.22125,2.5524,14.726,1.6413,23.296,0.1334,1.380875,1.17645,G8,G16,G24,15.40716911,16.51145541,16.69029621,16.20297358,0.694963718
150,0,0,0,0,0,1,5,5,20,60,0.1,0.4,3,2.5,4.01835,2.77515,0.7445,1.52075,6.9746,4.416,5.33925,0.7272,2.59425,26.00815,1.1344,11.144,3.2826,40.768,0.050025,4.97115,0.7843,H8,H16,H24,10.17918141,8.0491234,7.457665678,8.561990164,1.431410567
75,0,0,0,0,0,1,7.5,5,2.5,20,0.2,0,4,1.25,3.0616,0.30835,5.956,2.889425,17.4365,3.864,0.533925,1.0908,1.44125,34.22125,1.7016,2.786,2.46195,23.296,0.050025,3.037925,3.1372,I8,I16,I24,16.12597857,12.98410003,14.6733056,14.5944614,1.572422492
175,1,0,0,0,0,0,2.5,20,40,80,0.5,0,8,5,3.0616,1.54175,3.7225,1.2166,3.4873,1.104,9.076725,1.4544,2.8825,26.00815,1.418,14.726,2.46195,40.768,0.083375,2.76175,3.1372,J8,J16,J24,9.874671816,9.674334254,8.577975441,9.375660504,0.698040027
50,0,0,0,1,0,0,15,0,2.5,5,0.1,0,9,10,2.2962,0.6167,1.489,0.456225,1.74365,4.416,0.533925,1.818,2.8825,26.00815,1.1344,6.368,6.5652,72.8,0.16675,2.485575,0.39215,K8,K16,K24,10.5626514,11.74012847,11.42140655,11.24139547,0.609028779
100,0,0,0,0,1,0,7.5,2.5,10,60,0.4,0,8,2.5,1.72215,1.8501,0.7445,0.91245,1.74365,4.968,9.076725,3.636,2.8825,113.61455,1.1344,8.358,4.9239,30.576,0.083375,4.97115,0.39215,L8,L16,L24,9.914590875,9.829402274,9.823902237,9.855965129,0.050845808
100,0,0,0,1,0,0,17.5,40,10,2.5,0,0,9,10,7.175625,0.92505,5.2115,1.52075,3.4873,4.416,0.533925,3.2724,2.01775,46.5409,0.8508,1.99,6.5652,13.104,0.150075,3.3141,3.52935,M8,M16,M24,11.32065258,13.02006195,10.85095582,11.73055679,1.141171083
