IF1,IF2,IF3,EF-G,EF-Tu,EF-Ts,RF1,RF2,RF3,RRF,AlaRS,ArgRS,AsnRS,AspRS,CysRS,GlnRS,GluRS,GlyRS,HisRS,IleRS,LeuRS,LysRS,MetRS,PheRS,ProRS,SerRS,ThrRS,TrpRS,TyrRS,ValRS,MTF,MK,CK,NDK,PPiase,T7 pol,Ribosome,Ala,Arg,Asn,Asp,Cys,Gln,Glu,Gly,His,Ile,Leu,Lys,Met,Phe,Pro,Ser,Thr,Tyr,Trp,Val,ATP,GTP,CTP,UTP,tRNA,HEPES,K-Glu,spermidine,Mg(OAc)2,CP,DTT,FD,yield
12300.0,205.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.446978134
12300.0,103.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.269865012
49400.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.278618437
32933.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.351970969
3293.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.413428109
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,47.0,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.374110066
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,31.0,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.345788996
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,23.52,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.413113787
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,15.5,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.424246233
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,11.76,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.407796558
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.88,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.393338836
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,340.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.4072481730000002
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,113.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.395381964
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,85.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.380805884
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,68.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.386191965
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,34.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.376732661
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,8.5,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.549312881
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,200.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.393150122
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,150.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.40933702
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,120.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.3519124669999998
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,100.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.359931361
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,60.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.39803767
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,85.0,15.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.388444821
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,5.55,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.442042303
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,4.15,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.186005873
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,3.32,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.138489232
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,2.76,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.021989955
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,2.08,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.001211658
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,33.0,39.0,1.04,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.0
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,1660.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.272084191
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,16.6,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.34103325
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,0.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.004150779
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,1340.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.4282987930000002
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,0.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.006263336
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,11.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.256392731
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,0.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.009251629
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,1150.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.330902817
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,12.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.76960753
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,0.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.004130653
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,400.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.408263008
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,4.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.187612975
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,0.0,60.0,550.0,27.0,33.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,0.0
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,110.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.372471538
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,83.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.395870524
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,69.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.397315067
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,55.0,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.405188474
12300.0,600.0,730.0,650.0,15250.0,3300.0,50.0,50.0,170.0,3900.0,73.0,3.0,21.0,40.0,12.0,10.0,0.2,85.0,4.3,37.0,40.0,60.0,550.0,27.0,41.5,39.0,85.0,28.0,152.0,114.0,5.9,1400.0,750.0,95.0,1.4,0.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,2.0,2.0,1.0,1.0,3.1,40.0,100.0,1.5,12.2,25.0,1.5,0.01,1.349020497
